total,kl,recon,reward,continue,p_layers,avg_gamma,avg_beta,skipped
2.7022509574890137,1.0,0.1286390870809555,0.9056491851806641,0.6679626703262329,2,1.0,0.0009998612151090004,False
2.7389767169952393,1.0,0.1626289188861847,0.9076346755027771,0.6687130331993103,2,1.0,0.000999857489682693,False
2.711230516433716,1.0,0.15377704799175262,0.8903614282608032,0.6670920252799988,2,1.0,0.0009998537149224294,False
2.7121481895446777,1.0,0.14067324995994568,0.9020693898200989,0.669405460357666,2,1.0,0.0009998498908285818,False
2.708038568496704,1.0,0.14419877529144287,0.8941004872322083,0.6697392463684082,2,1.0,0.0009998460174015281,False
2.6804096698760986,1.0,0.12020939588546753,0.8910848498344421,0.6691152453422546,2,1.0,0.00099984209464165,False
2.7038707733154297,1.0,0.1444009393453598,0.8918445706367493,0.6676253080368042,2,1.0,0.0009998381225493351,False
2.6971893310546875,1.0,0.145006000995636,0.8849565386772156,0.6672267913818359,2,1.0,0.0009998341011249752,False
2.7105486392974854,1.0,0.1554020345211029,0.8858737945556641,0.6692726016044617,2,1.0,0.000999830030368967,False
2.6916232109069824,1.0,0.13708913326263428,0.8862002491950989,0.668333888053894,2,1.0,0.0009998259102817128,False
2.6749696731567383,1.0,0.12554781138896942,0.8820942044258118,0.6673275828361511,2,1.0,0.000999821740863619,False
2.6896438598632812,1.0,0.15453632175922394,0.8696073889732361,0.6655000448226929,2,1.0,0.000999817522115097,False
2.6811938285827637,1.0,0.1465761363506317,0.870020866394043,0.6645967960357666,2,1.0,0.0009998132540365633,False
2.6721348762512207,1.0,0.13826140761375427,0.8678985834121704,0.6659749150276184,2,1.0,0.0009998089366284391,False
2.673748016357422,1.0,0.13724711537361145,0.8686076998710632,0.6678930521011353,2,1.0,0.0009998045698911505,False
2.6945748329162598,1.0,0.15219442546367645,0.8774486780166626,0.6649317145347595,2,1.0,0.0009998001538251283,False
2.696230888366699,1.0,0.15919680893421173,0.8709481358528137,0.6660860776901245,2,1.0,0.0009997956884308086,False
2.70645809173584,1.0,0.17513422667980194,0.8644205331802368,0.6669034361839294,2,1.0,0.0009997911737086322,False
2.6932973861694336,1.0,0.16683147847652435,0.8615605235099792,0.6649053692817688,2,1.0,0.0009997866096590443,False
2.677997589111328,1.0,0.15035295486450195,0.862662136554718,0.6649826169013977,2,1.0,0.0009997819962824957,False
2.680510997772217,1.0,0.1590101569890976,0.8557838797569275,0.665716826915741,2,1.0,0.0009997773335794417,False
2.658395767211914,1.0,0.12883813679218292,0.8652308583259583,0.6643266081809998,2,1.0,0.0009997726215503421,False
2.6611287593841553,1.0,0.1350204199552536,0.8585519194602966,0.6675565838813782,2,1.0,0.0009997678601956627,False
2.652139186859131,1.0,0.14756794273853302,0.8418669700622559,0.6627041101455688,2,1.0,0.0009997630495158726,False
2.676309823989868,1.0,0.16795827448368073,0.8445216417312622,0.6638299822807312,2,1.0,0.0009997581895114472,False
2.6902430057525635,1.0,0.17753341794013977,0.8491678237915039,0.6635417342185974,2,1.0,0.0009997532801828658,False
2.6789698600769043,1.0,0.1700717955827713,0.8456938862800598,0.6632042527198792,2,1.0,0.000999748321530613,False
2.65979266166687,1.0,0.14938496053218842,0.8460774421691895,0.664330244064331,2,1.0,0.0009997433135551786,False
2.654149055480957,1.0,0.1456913948059082,0.8457186818122864,0.6627389788627625,2,1.0,0.0009997382562570562,False
2.67246150970459,1.0,0.1634030044078827,0.8453192114830017,0.6637392640113831,2,1.0,0.0009997331496367455,False
2.6677160263061523,1.0,0.16864851117134094,0.8352540135383606,0.6638137102127075,2,1.0,0.0009997279936947501,False
2.634838581085205,1.0,0.14323078095912933,0.8278988003730774,0.6637088656425476,2,1.0,0.0009997227884315791,False
2.639718770980835,1.0,0.1414380520582199,0.8362964987754822,0.6619841456413269,2,1.0,0.0009997175338477462,False
2.6454501152038574,1.0,0.15699416399002075,0.8263546824455261,0.6621013879776001,2,1.0,0.00099971222994377,False
2.652355670928955,1.0,0.15424776077270508,0.8340218663215637,0.6640860438346863,2,1.0,0.000999706876720174,False
2.68607234954834,1.0,0.2015625536441803,0.8213743567466736,0.6631354689598083,2,1.0,0.0009997014741774865,False
2.6274733543395996,1.0,0.13695000112056732,0.8267714381217957,0.6637517809867859,2,1.0,0.0009996960223162407,False
2.618907928466797,1.0,0.13361488282680511,0.8233234286308289,0.6619696021080017,2,1.0,0.0009996905211369746,False
2.6326065063476562,1.0,0.14519889652729034,0.827471911907196,0.6599355936050415,2,1.0,0.0009996849706402314,False
2.6222898960113525,1.0,0.14282219111919403,0.8176507353782654,0.6618170738220215,2,1.0,0.0009996793708265585,False
2.628878116607666,1.0,0.14872317016124725,0.8190150260925293,0.661139965057373,2,1.0,0.0009996737216965092,False
2.6550819873809814,1.0,0.1779831498861313,0.8155279159545898,0.6615708470344543,2,1.0,0.0009996680232506403,False
2.614621639251709,1.0,0.13783706724643707,0.8126609921455383,0.6641234755516052,2,1.0,0.000999662275489515,False
2.6111514568328857,1.0,0.13521192967891693,0.8139058947563171,0.6620334982872009,2,1.0,0.0009996564784137,False
2.6208550930023193,1.0,0.14368008077144623,0.8139810562133789,0.6631938815116882,2,1.0,0.0009996506320237675,False
2.6070661544799805,1.0,0.13658757507801056,0.8095622062683105,0.6609163284301758,2,1.0,0.0009996447363202947,False
2.623953104019165,1.0,0.15287546813488007,0.8108192682266235,0.6602584719657898,2,1.0,0.0009996387913038633,False
2.6185684204101562,1.0,0.14612706005573273,0.809752881526947,0.6626884341239929,2,1.0,0.0009996327969750605,False
2.618467330932617,1.0,0.1617419570684433,0.7971779704093933,0.6595474481582642,2,1.0,0.0009996267533344773,False
2.5840299129486084,1.0,0.12740874290466309,0.7967754602432251,0.6598456501960754,2,1.0,0.0009996206603827104,False
2.6054508686065674,1.0,0.1456594616174698,0.8004798889160156,0.6593115329742432,2,1.0,0.0009996145181203615,False
2.611382007598877,1.0,0.15611515939235687,0.7949697375297546,0.6602970361709595,2,1.0,0.0009996083265480364,False
2.5865437984466553,1.0,0.13434302806854248,0.7915844321250916,0.6606163382530212,2,1.0,0.0009996020856663465,False
2.595641613006592,1.0,0.1428263634443283,0.7929055094718933,0.659909725189209,2,1.0,0.0009995957954759072,False
2.582183837890625,1.0,0.1327008455991745,0.7894347310066223,0.6600481867790222,2,1.0,0.00099958945597734,False
2.6152360439300537,1.0,0.16692490875720978,0.7876660823822021,0.660645067691803,2,1.0,0.00099958306717127,False
2.5950140953063965,1.0,0.15443964302539825,0.782693088054657,0.6578812599182129,2,1.0,0.0009995766290583283,False
2.583418846130371,1.0,0.13887691497802734,0.7852902412414551,0.6592517495155334,2,1.0,0.0009995701416391498,False
2.6024832725524902,1.0,0.16014085710048676,0.7829641699790955,0.6593782305717468,2,1.0,0.0009995636049143753,False
2.5704050064086914,1.0,0.13593916594982147,0.7755960822105408,0.6588698029518127,2,1.0,0.0009995570188846494,False
2.5789825916290283,1.0,0.14433062076568604,0.7761692404747009,0.6584827899932861,2,1.0,0.0009995503835506226,False
2.5896759033203125,1.0,0.15528066456317902,0.773720920085907,0.6606744527816772,2,1.0,0.0009995436989129493,False
2.5861802101135254,1.0,0.16388241946697235,0.7641013860702515,0.6581965684890747,2,1.0,0.0009995369649722897,False
2.611217498779297,1.0,0.17561103403568268,0.77675861120224,0.6588479280471802,2,1.0,0.0009995301817293082,False
2.5521087646484375,1.0,0.1321963518857956,0.7634469866752625,0.656465470790863,2,1.0,0.0009995233491846744,False
2.569511890411377,1.0,0.13991646468639374,0.7712625861167908,0.6583327651023865,2,1.0,0.0009995164673390624,False
2.574148178100586,1.0,0.1527063101530075,0.7647074460983276,0.6567344665527344,2,1.0,0.0009995095361931517,False
2.555558681488037,1.0,0.13556964695453644,0.7623648047447205,0.6576241850852966,2,1.0,0.000999502555747626,False
2.5849170684814453,1.0,0.16333644092082977,0.7642907500267029,0.6572898626327515,2,1.0,0.0009994955260031746,False
2.5506234169006348,1.0,0.12879931926727295,0.7647644877433777,0.6570597887039185,2,1.0,0.0009994884469604912,False
2.5450363159179688,1.0,0.13502778112888336,0.7542085647583008,0.6558000445365906,2,1.0,0.0009994813186202747,False
2.5729129314422607,1.0,0.15951378643512726,0.7567914128303528,0.6566075682640076,2,1.0,0.000999474140983228,False
2.5468263626098633,1.0,0.13461272418498993,0.7553934454917908,0.6568201780319214,2,1.0,0.00099946691405006,False
2.5686984062194824,1.0,0.1625119000673294,0.7504715919494629,0.6557149291038513,2,1.0,0.000999459637821484,False
2.5557973384857178,1.0,0.15063965320587158,0.7476102709770203,0.6575474143028259,2,1.0,0.000999452312298218,False
2.5647003650665283,1.0,0.15641458332538605,0.7512214779853821,0.6570642590522766,2,1.0,0.0009994449374809851,False
2.579709768295288,1.0,0.17367814481258392,0.7468515634536743,0.6591799855232239,2,1.0,0.000999437513370513,False
2.5752522945404053,1.0,0.17337964475154877,0.7446826696395874,0.6571899652481079,2,1.0,0.0009994300399675342,False
2.558353900909424,1.0,0.15855292975902557,0.742891788482666,0.6569092273712158,2,1.0,0.000999422517272787,False
2.5316789150238037,1.0,0.1339951604604721,0.741504967212677,0.6561786532402039,2,1.0,0.0009994149452870133,False
2.553577184677124,1.0,0.15727734565734863,0.7418453097343445,0.6544544696807861,2,1.0,0.0009994073240109605,False
2.536447763442993,1.0,0.14831018447875977,0.7337474822998047,0.6543901562690735,2,1.0,0.0009993996534453811,False
2.514523506164551,1.0,0.1257244199514389,0.7345535159111023,0.6542456746101379,2,1.0,0.0009993919335910318,False
2.52816104888916,1.0,0.1395999640226364,0.7334771156311035,0.6550841331481934,2,1.0,0.0009993841644486746,False
2.5284104347229004,1.0,0.13983069360256195,0.7342993021011353,0.6542803049087524,2,1.0,0.0009993763460190764,False
2.5178067684173584,1.0,0.13716720044612885,0.7270938754081726,0.6535455584526062,2,1.0,0.0009993684783030088,False
2.5251340866088867,1.0,0.14406493306159973,0.7267698645591736,0.6542993187904358,2,1.0,0.0009993605613012482,False
2.525078535079956,1.0,0.15114520490169525,0.7208086252212524,0.6531247496604919,2,1.0,0.000999352595014576,False
2.5252270698547363,1.0,0.14851120114326477,0.7213156223297119,0.6554003953933716,2,1.0,0.0009993445794437789,False
2.5156798362731934,1.0,0.1424241065979004,0.7189518809318542,0.6543039083480835,2,1.0,0.0009993365145896473,False
2.542374849319458,1.0,0.17557190358638763,0.7152933478355408,0.6515095829963684,2,1.0,0.0009993284004529775,False
2.5041966438293457,1.0,0.13602279126644135,0.7143436670303345,0.6538302898406982,2,1.0,0.0009993202370345705,False
2.5054662227630615,1.0,0.1300794929265976,0.7212836146354675,0.6541031002998352,2,1.0,0.0009993120243352316,False
2.5335800647735596,1.0,0.1628314107656479,0.7162052989006042,0.6545433402061462,2,1.0,0.0009993037623557716,False
2.519873857498169,1.0,0.15319548547267914,0.7134711146354675,0.6532072424888611,2,1.0,0.000999295451097006,False
2.5109703540802,1.0,0.14837394654750824,0.7088344097137451,0.6537620425224304,2,1.0,0.000999287090559755,False
2.5434834957122803,1.0,0.182522714138031,0.7090398073196411,0.6519208550453186,2,1.0,0.0009992786807448435,False
2.5145931243896484,1.0,0.14943797886371613,0.7119647264480591,0.6531903743743896,2,1.0,0.000999270221653102,False
2.4967727661132812,1.0,0.13530702888965607,0.7076886296272278,0.6537770628929138,2,1.0,0.000999261713285365,False
2.5005736351013184,1.0,0.14512714743614197,0.7034713625907898,0.6519750952720642,2,1.0,0.0009992531556424725,False
2.477893829345703,1.0,0.13493552803993225,0.6913243532180786,0.6516339778900146,2,1.0,0.000999244548725269,False
2.5339059829711914,1.0,0.17550234496593475,0.705157458782196,0.6532461047172546,2,1.0,0.000999235892534604,False
2.499300241470337,1.0,0.1523229479789734,0.6941363215446472,0.652840793132782,2,1.0,0.0009992271870713316,False
2.4906201362609863,1.0,0.1466120034456253,0.6923701763153076,0.6516380310058594,2,1.0,0.0009992184323363111,False
2.4984591007232666,1.0,0.16039927303791046,0.6859893798828125,0.6520704627037048,2,1.0,0.0009992096283304068,False
2.4919042587280273,1.0,0.15315571427345276,0.6868780851364136,0.6518704295158386,2,1.0,0.0009992007750544876,False
2.5137228965759277,1.0,0.1701509803533554,0.6932114362716675,0.6503604054450989,2,1.0,0.0009991918725094269,False
2.513298273086548,1.0,0.16469700634479523,0.6979781985282898,0.6506231427192688,2,1.0,0.0009991829206961037,False
2.4927592277526855,1.0,0.15683569014072418,0.6851186156272888,0.6508049964904785,2,1.0,0.0009991739196154013,False
2.469452142715454,1.0,0.13942408561706543,0.6792557239532471,0.6507722735404968,2,1.0,0.0009991648692682083,False
2.490264892578125,1.0,0.1528460830450058,0.6870227456092834,0.6503960490226746,2,1.0,0.0009991557696554176,False
2.471791982650757,1.0,0.1424909383058548,0.678217351436615,0.651083767414093,2,1.0,0.0009991466207779278,False
2.4820759296417236,1.0,0.15611092746257782,0.6760476231575012,0.6499173641204834,2,1.0,0.0009991374226366414,False
2.4941904544830322,1.0,0.16992837190628052,0.6736812591552734,0.6505808234214783,2,1.0,0.0009991281752324663,False
2.493211507797241,1.0,0.17118549346923828,0.6718319654464722,0.6501941084861755,2,1.0,0.0009991188785663152,False
2.46122407913208,1.0,0.13330821692943573,0.6773400902748108,0.6505758166313171,2,1.0,0.000999109532639106,False
2.500265598297119,1.0,0.17247001826763153,0.6760855317115784,0.6517099738121033,2,1.0,0.0009991001374517606,False
2.4848742485046387,1.0,0.16517969965934753,0.6700682044029236,0.6496261954307556,2,1.0,0.0009990906930052064,False
2.4578280448913574,1.0,0.14442133903503418,0.6615109443664551,0.6518958806991577,2,1.0,0.0009990811993003757,False
2.474144697189331,1.0,0.15689842402935028,0.6662378311157227,0.6510085463523865,2,1.0,0.0009990716563382054,False
2.4679901599884033,1.0,0.15512250363826752,0.6624097228050232,0.6504578590393066,2,1.0,0.0009990620641196373,False
2.4615631103515625,1.0,0.1550096720457077,0.6594572067260742,0.6470961570739746,2,1.0,0.0009990524226456182,False
2.497811794281006,1.0,0.1913096308708191,0.6575512290000916,0.6489506959915161,2,1.0,0.0009990427319170995,False
2.4681544303894043,1.0,0.15829311311244965,0.6621469855308533,0.6477143168449402,2,1.0,0.000999032991935038,False
2.4714951515197754,1.0,0.167046457529068,0.6556883454322815,0.6487603783607483,2,1.0,0.0009990232027003948,False
2.4904470443725586,1.0,0.1846812665462494,0.658557116985321,0.6472086906433105,2,1.0,0.0009990133642141358,False
2.450296640396118,1.0,0.151577427983284,0.6506547331809998,0.6480644345283508,2,1.0,0.0009990034764772323,False
2.46474027633667,1.0,0.16473646461963654,0.6501889228820801,0.6498149037361145,2,1.0,0.0009989935394906601,False
2.4485886096954346,1.0,0.15227116644382477,0.6485282182693481,0.6477892994880676,2,1.0,0.0009989835532554002,False
2.452518939971924,1.0,0.16581113636493683,0.6381375193595886,0.6485703587532043,2,1.0,0.0009989735177724378,False
2.4329986572265625,1.0,0.13609662652015686,0.6496194005012512,0.647282600402832,2,1.0,0.0009989634330427634,False
2.475450038909912,1.0,0.17947891354560852,0.6464447975158691,0.6495262980461121,2,1.0,0.0009989532990673728,False
2.4270644187927246,1.0,0.13729451596736908,0.6418024301528931,0.6479675769805908,2,1.0,0.0009989431158472656,False
2.455997943878174,1.0,0.16355887055397034,0.6478701829910278,0.6445688605308533,2,1.0,0.000998932883383447,False
2.429931163787842,1.0,0.13627052307128906,0.6449495553970337,0.6487111449241638,2,1.0,0.0009989226016769272,False
2.4529948234558105,1.0,0.16841135919094086,0.6374602913856506,0.6471230387687683,2,1.0,0.0009989122707287207,False
2.432924270629883,1.0,0.14864282310009003,0.6376620531082153,0.6466194987297058,2,1.0,0.0009989018905398473,False
2.4362852573394775,1.0,0.14864933490753174,0.6403701305389404,0.6472657918930054,2,1.0,0.0009988914611113312,False
2.4481379985809326,1.0,0.1635674089193344,0.6384191513061523,0.6461513638496399,2,1.0,0.0009988809824442017,False
2.430851697921753,1.0,0.14817801117897034,0.6362871527671814,0.6463866829872131,2,1.0,0.0009988704545394935,False
2.4311821460723877,1.0,0.15755978226661682,0.6284873485565186,0.6451351046562195,2,1.0,0.0009988598773982454,False
2.3895058631896973,1.0,0.12159641087055206,0.6238691210746765,0.6440404057502747,2,1.0,0.0009988492510215011,False
2.4284262657165527,1.0,0.1518150418996811,0.6322240233421326,0.6443871855735779,2,1.0,0.0009988385754103096,False
2.4206533432006836,1.0,0.1553078144788742,0.6193695664405823,0.645976185798645,2,1.0,0.0009988278505657247,False
2.442695379257202,1.0,0.17088022828102112,0.6258360147476196,0.645979106426239,2,1.0,0.0009988170764888046,False
2.4127719402313232,1.0,0.14697201550006866,0.6182600855827332,0.6475398540496826,2,1.0,0.0009988062531806126,False
2.4083669185638428,1.0,0.14746059477329254,0.6158605217933655,0.6450457572937012,2,1.0,0.0009987953806422172,False
2.4181644916534424,1.0,0.1509396731853485,0.6211786866188049,0.6460461616516113,2,1.0,0.0009987844588746915,False
2.4218292236328125,1.0,0.16004149615764618,0.6176126599311829,0.6441750526428223,2,1.0,0.000998773487879113,False
2.4248600006103516,1.0,0.17207469046115875,0.6094793081283569,0.6433060765266418,2,1.0,0.0009987624676565652,False
2.4206314086914062,1.0,0.1634083241224289,0.6135356426239014,0.6436874270439148,2,1.0,0.000998751398208135,False
2.375067710876465,1.0,0.12465506047010422,0.6058341264724731,0.6445786952972412,2,1.0,0.0009987402795349153,False
2.4007837772369385,1.0,0.15088582038879395,0.6070851683616638,0.6428127288818359,2,1.0,0.0009987291116380038,False
2.4002737998962402,1.0,0.14656446874141693,0.6084544062614441,0.6452547311782837,2,1.0,0.000998717894518502,False
2.4120402336120605,1.0,0.15794196724891663,0.6080235838890076,0.6460747122764587,2,1.0,0.0009987066281775174,False
2.424755573272705,1.0,0.17029473185539246,0.6111912727355957,0.6432695388793945,2,1.0,0.0009986953126161619,False
2.388209342956543,1.0,0.13864271342754364,0.6039748191833496,0.6455917954444885,2,1.0,0.0009986839478355522,False
2.3891000747680664,1.0,0.1463799774646759,0.5982740521430969,0.6444462537765503,2,1.0,0.0009986725338368102,False
2.362170696258545,1.0,0.1213948056101799,0.5990816950798035,0.6416942477226257,2,1.0,0.0009986610706210622,False
2.378588914871216,1.0,0.14027617871761322,0.5946654677391052,0.6436471343040466,2,1.0,0.0009986495581894394,False
2.4062414169311523,1.0,0.16919629275798798,0.5933045744895935,0.6437405943870544,2,1.0,0.0009986379965430784,False
2.370238780975342,1.0,0.13105152547359467,0.5970144867897034,0.6421728134155273,2,1.0,0.0009986263856831203,False
2.4021363258361816,1.0,0.16620905697345734,0.5942201614379883,0.6417071223258972,2,1.0,0.000998614725610711,False
2.3972227573394775,1.0,0.16220203042030334,0.5939456820487976,0.6410751938819885,2,1.0,0.000998603016327001,False
2.3656797409057617,1.0,0.1355966180562973,0.5874409079551697,0.6426423192024231,2,1.0,0.0009985912578331462,False
2.380919933319092,1.0,0.14999039471149445,0.588970959186554,0.6419583559036255,2,1.0,0.000998579450130307,False
2.3666634559631348,1.0,0.14127665758132935,0.5812526941299438,0.6441340446472168,2,1.0,0.0009985675932196489,False
2.388566493988037,1.0,0.15725873410701752,0.5879287123680115,0.6433789134025574,2,1.0,0.000998555687102342,False
2.3586502075195312,1.0,0.12937091290950775,0.5875587463378906,0.6417204737663269,2,1.0,0.0009985437317795616,False
