total,kl,recon,reward,continue
2.9154374599456787,1.0,0.17213867604732513,1.0648863315582275,0.6784123778343201
2.5286033153533936,1.0,0.13794396817684174,0.7600225806236267,0.6306366324424744
2.1886439323425293,1.003652811050415,0.1594017595052719,0.4570324122905731,0.5685569643974304
2.0651025772094727,1.3158243894577026,0.13056562840938568,0.1437421441078186,0.4749702513217926
1.616955041885376,1.0,0.13280315697193146,0.06076094135642052,0.42339086532592773
1.5531073808670044,1.0,0.13607971370220184,0.06530215591192245,0.3517255485057831
1.584463119506836,1.0,0.16851012408733368,0.12819845974445343,0.28775453567504883
1.5097428560256958,1.0,0.13572123646736145,0.12723909318447113,0.24678249657154083
1.4147725105285645,1.0000276565551758,0.14712607860565186,0.07492989301681519,0.1926889717578888
1.3183344602584839,1.007843255996704,0.11779651790857315,0.037979017943143845,0.15471570193767548
1.3338934183120728,1.020659327507019,0.12656548619270325,0.04979533702135086,0.1368732452392578
1.3094873428344727,1.0215730667114258,0.11588328331708908,0.06003788858652115,0.11199319362640381
1.2447081804275513,1.004218339920044,0.110207200050354,0.05401027202606201,0.0762723758816719
1.2064851522445679,1.0033797025680542,0.10820125788450241,0.03841163218021393,0.05649254843592644
1.1931798458099365,1.0032576322555542,0.08970452100038528,0.02265172451734543,0.07756602764129639
1.1967549324035645,1.002691626548767,0.10652031004428864,0.025593331083655357,0.0619497187435627
1.2072967290878296,1.004601001739502,0.0971156507730484,0.029752081260085106,0.07582800835371017
1.1657278537750244,1.0052263736724854,0.0849718451499939,0.030308926478028297,0.04522060230374336
1.2088041305541992,1.0135248899459839,0.09123373031616211,0.020056670531630516,0.08398884534835815
1.1832197904586792,1.0024696588516235,0.08197999745607376,0.01524557825177908,0.08352462202310562
1.1742377281188965,1.0061568021774292,0.07598685473203659,0.016026809811592102,0.07606726139783859
1.1904723644256592,1.005074381828308,0.07803653925657272,0.019449392333626747,0.08791207522153854
1.2363184690475464,1.0100739002227783,0.07468883693218231,0.020185930654406548,0.13136981427669525
1.1728123426437378,1.0068587064743042,0.08229002356529236,0.0173368901014328,0.06632677465677261
1.168771743774414,1.0093005895614624,0.08040682226419449,0.012186591513454914,0.06687767803668976
1.1261320114135742,1.0052164793014526,0.07732732594013214,0.009819638915359974,0.033768557012081146
1.1801822185516357,1.003890872001648,0.06374623626470566,0.01149333082139492,0.10105185955762863
1.1113777160644531,1.0011039972305298,0.06482430547475815,0.01214118767529726,0.033308181911706924
1.1594692468643188,1.0030962228775024,0.0675729289650917,0.010620299726724625,0.07817971706390381
1.1415371894836426,1.0044254064559937,0.06369606405496597,0.008039507083594799,0.06537628173828125
1.1374177932739258,1.001156210899353,0.05629012733697891,0.007401835173368454,0.07256965339183807
1.125731348991394,1.0046179294586182,0.05384994298219681,0.008635930716991425,0.058627646416425705
1.128221869468689,1.002993106842041,0.04575125500559807,0.008676107041537762,0.0708015114068985
1.096218228340149,1.0062893629074097,0.05095992237329483,0.008447408676147461,0.030521554872393608
1.1216630935668945,1.0022889375686646,0.044476430863142014,0.0070924521423876286,0.06780526787042618
1.1006203889846802,1.0066440105438232,0.04677921161055565,0.006210801657289267,0.04098639637231827
1.0986487865447998,1.0049866437911987,0.04668218642473221,0.005413462873548269,0.041566431522369385
1.1340463161468506,1.0063220262527466,0.05019969865679741,0.0060164425522089005,0.07150810211896896
1.129266381263733,1.0032799243927002,0.05083916336297989,0.0075490656308829784,0.06759825348854065
1.1601427793502808,1.0125325918197632,0.04970095679163933,0.005506984889507294,0.09240225702524185
1.0995162725448608,1.008371114730835,0.04055444523692131,0.004458405077457428,0.04613237455487251
1.0958055257797241,1.0043777227401733,0.03971092775464058,0.004535823594778776,0.04718109965324402
1.1116576194763184,1.0027813911437988,0.044222451746463776,0.004729987122118473,0.059923794120550156
1.1300480365753174,1.006226658821106,0.04221270605921745,0.004904936067759991,0.07670363038778305
1.092483639717102,1.0043166875839233,0.04338124021887779,0.004227508790791035,0.04055824503302574
1.1081726551055908,1.0085430145263672,0.040380097925662994,0.0037124466616660357,0.05553710460662842
1.1214265823364258,1.0033409595489502,0.038943495601415634,0.0034258768428117037,0.0757163017988205
1.1146905422210693,1.008836030960083,0.04633578658103943,0.004487831145524979,0.05503082275390625
1.0965371131896973,1.001795768737793,0.03682362288236618,0.004207021556794643,0.053710680454969406
1.0899720191955566,1.0070717334747314,0.041633300483226776,0.0037618190981447697,0.03750523924827576
1.0838569402694702,1.0009485483169556,0.03524667024612427,0.003023626748472452,0.04463803395628929
1.0850977897644043,1.0035432577133179,0.03787584230303764,0.002807058859616518,0.04087163135409355
1.0842106342315674,1.0020779371261597,0.041642799973487854,0.003553851740434766,0.03693610429763794
1.1055936813354492,1.0028949975967407,0.0390658937394619,0.0030621152836829424,0.060570746660232544
1.1177313327789307,1.0038937330245972,0.035053882747888565,0.0032851421274244785,0.07549857348203659
1.1116061210632324,1.01521897315979,0.0382666252553463,0.0027995388954877853,0.05532098934054375
1.0801464319229126,1.0083606243133545,0.03631565719842911,0.003028307808563113,0.03244180604815483
1.0829488039016724,1.005314826965332,0.03127191960811615,0.0033031143248081207,0.043058913201093674
1.0728062391281128,1.0044469833374023,0.035272467881441116,0.0030287860427051783,0.03005806915462017
1.1008293628692627,1.0040522813796997,0.03407680615782738,0.0027751089073717594,0.05992516502737999
1.079427719116211,1.0013176202774048,0.03704795986413956,0.002732102759182453,0.038329966366291046
1.0837507247924805,1.0016361474990845,0.03297565504908562,0.0026422194205224514,0.046496570110321045
1.0798864364624023,1.0018190145492554,0.032126493752002716,0.0029590465128421783,0.042981844395399094
1.1186939477920532,1.002647042274475,0.04438089579343796,0.0027249229606240988,0.06894107908010483
1.0598453283309937,1.0004522800445557,0.0265249852091074,0.0025320060085505247,0.030336016789078712
1.0737162828445435,1.000964641571045,0.031751032918691635,0.0024780412204563618,0.038522642105817795
1.0748789310455322,1.0000666379928589,0.029458556324243546,0.0023539159446954727,0.04299988970160484
1.1213732957839966,1.0028104782104492,0.032004985958337784,0.0023377356119453907,0.08422020822763443
1.0640497207641602,1.0030484199523926,0.030342891812324524,0.0024170130491256714,0.028241416439414024
1.1024123430252075,1.0064585208892822,0.032733675092458725,0.002198432805016637,0.06102173402905464
1.0622705221176147,1.0053571462631226,0.030493317171931267,0.0024230973795056343,0.023997023701667786
1.066190481185913,1.0027822256088257,0.02913808822631836,0.00232369895093143,0.03194636106491089
1.1134310960769653,1.0048468112945557,0.02966274321079254,0.0022533535957336426,0.07666819542646408
1.079484224319458,1.000268578529358,0.02278563380241394,0.002320986706763506,0.05410892888903618
1.1063337326049805,1.0027908086776733,0.023639190942049026,0.0023942836560308933,0.07750944048166275
1.094334602355957,1.0068105459213257,0.029185181483626366,0.0022268779575824738,0.05611199140548706
1.0838779211044312,1.002078890800476,0.026031209155917168,0.0025091622956097126,0.05325865373015404
1.103242039680481,1.0023599863052368,0.02995280735194683,0.0020752898417413235,0.06885402649641037
1.0822679996490479,1.0002168416976929,0.02573939971625805,0.002295680809766054,0.054016001522541046
1.0712934732437134,1.0007280111312866,0.020959146320819855,0.0022157640196383,0.047390539199113846
1.091334342956543,1.0020052194595337,0.029634058475494385,0.0021383340936154127,0.05755661800503731
1.0886952877044678,1.0013656616210938,0.022265587002038956,0.0024267591070383787,0.06263737380504608
1.0787172317504883,1.001438021659851,0.02497396618127823,0.002112672431394458,0.050192561000585556
1.1037393808364868,1.0011156797409058,0.022384891286492348,0.0023055693600326777,0.07793314009904861
1.1126205921173096,1.0040946006774902,0.024094542488455772,0.0021382709965109825,0.08229321241378784
1.0801376104354858,1.0016088485717773,0.021114377304911613,0.0019014293793588877,0.05551300197839737
1.0605735778808594,1.0031627416610718,0.01791982538998127,0.001966217067092657,0.037524767220020294
1.1014927625656128,1.0017131567001343,0.02202005684375763,0.00204337271861732,0.07571609318256378
1.0775411128997803,1.0006951093673706,0.021687472239136696,0.00236776121892035,0.05279075726866722
1.0736582279205322,1.0013710260391235,0.02089199423789978,0.002211576560512185,0.049183547496795654
1.0975323915481567,1.0003225803375244,0.017609747126698494,0.002492625266313553,0.07710745185613632
1.0803543329238892,1.0034798383712769,0.018329380080103874,0.0029667923226952553,0.055578380823135376
1.0777586698532104,1.0024540424346924,0.020158329978585243,0.0026766799855977297,0.052469659596681595
1.0942296981811523,1.004844307899475,0.024122444912791252,0.002534062135964632,0.0627288743853569
1.0659595727920532,1.0005466938018799,0.018647974357008934,0.0024502393789589405,0.0443146713078022
1.098914623260498,1.0004894733428955,0.022127991542220116,0.002636971417814493,0.07366015017032623
1.0639415979385376,1.0006120204925537,0.016672145575284958,0.002358258469030261,0.044299136847257614
1.072275996208191,1.0029014348983765,0.022418459877371788,0.0019702173303812742,0.044985849410295486
1.069861650466919,1.00015389919281,0.016595294699072838,0.0022699888795614243,0.050842463970184326
1.0835793018341064,1.00398588180542,0.01915193907916546,0.0023214418906718493,0.0581200085580349
1.0839749574661255,1.0026178359985352,0.020275285467505455,0.0020297826267778873,0.05905213579535484
1.0680755376815796,1.0008862018585205,0.01763329468667507,0.0020275572314858437,0.047528501600027084
1.058188557624817,1.0151944160461426,0.0243819709867239,0.0020310361869633198,0.016581116244196892
1.0521374940872192,1.00397527217865,0.018931081518530846,0.002079227939248085,0.027151895686984062
1.0459214448928833,1.0027551651000977,0.019677812233567238,0.001963453134521842,0.021524976938962936
1.08362877368927,1.0027822256088257,0.022560879588127136,0.0019143415847793221,0.05637132748961449
1.0723276138305664,1.000748872756958,0.02023260109126568,0.0018136963481083512,0.049532562494277954
1.0854716300964355,1.0,0.022184079512953758,0.0019719272386282682,0.06131552532315254
1.0530810356140137,1.0009552240371704,0.019357996061444283,0.0021019235718995333,0.030665863305330276
1.0446919202804565,1.0008653402328491,0.02381427027285099,0.0019655802752822638,0.018046751618385315
1.054567575454712,1.0000094175338745,0.021858438849449158,0.0018312204629182816,0.030868470668792725
1.063905954360962,1.0016686916351318,0.023451779037714005,0.0020919116213917732,0.0366935208439827
1.0838954448699951,1.0032236576080322,0.02933858148753643,0.0020789431873708963,0.04925423860549927
1.0748165845870972,1.002475619316101,0.02148221805691719,0.0018672992009669542,0.04899142310023308
1.105900526046753,1.0,0.022086061537265778,0.0019069577101618052,0.08190754801034927
1.051263689994812,1.0008331537246704,0.0246315635740757,0.0016957930056378245,0.024103187024593353
1.062222957611084,1.002358317375183,0.01840517669916153,0.0017981597920879722,0.039661239832639694
1.0769457817077637,1.0038059949874878,0.018413042649626732,0.002035892102867365,0.052690859884023666
1.0555953979492188,1.0094507932662964,0.022187411785125732,0.001882217708043754,0.022075066342949867
1.0697581768035889,1.000260353088379,0.019817689433693886,0.001925734686665237,0.04775441065430641
1.0744632482528687,1.0122977495193481,0.024226054549217224,0.001982512418180704,0.035956867039203644
1.0429891347885132,1.003546118736267,0.018927864730358124,0.0016271605854853988,0.018887976184487343
1.0570358037948608,1.001135230064392,0.022828590124845505,0.0015109527157619596,0.031560979783535004
1.0662469863891602,1.001736044883728,0.02310878597199917,0.0016952510923147202,0.039706867188215256
1.049121618270874,1.0000813007354736,0.019081957638263702,0.0015655894530937076,0.028392774984240532
1.0696332454681396,1.0000733137130737,0.02035401202738285,0.0016643311828374863,0.04754159227013588
1.083522081375122,1.000732660293579,0.021632695570588112,0.001525726169347763,0.05963096767663956
1.0889341831207275,1.0009759664535522,0.021911662071943283,0.001654758001677692,0.0643918439745903
1.0492918491363525,1.0006135702133179,0.019318843260407448,0.001425903639756143,0.02793358825147152
1.0901713371276855,1.0013757944107056,0.020311135798692703,0.0019092897418886423,0.06657512485980988
1.053959846496582,1.0015672445297241,0.020865289494395256,0.0017279883613809943,0.02979939989745617
1.0654873847961426,1.000921607017517,0.014697006903588772,0.001684796647168696,0.04818398877978325
1.0819528102874756,1.0027650594711304,0.017880022525787354,0.001522241742350161,0.05978546291589737
1.0722529888153076,1.0020854473114014,0.017775511369109154,0.0014730531256645918,0.050918955355882645
1.0950405597686768,1.0010501146316528,0.017744172364473343,0.0014759943587705493,0.07477017492055893
1.0382983684539795,1.0043100118637085,0.016336234286427498,0.001499954960308969,0.016152165830135345
1.0439776182174683,1.002449631690979,0.017025843262672424,0.0015044581377878785,0.022997790947556496
1.0624210834503174,1.0009803771972656,0.01703391782939434,0.001396956853568554,0.04300970584154129
1.0590876340866089,1.0058356523513794,0.018113266676664352,0.0013833862030878663,0.03375532850623131
1.0989762544631958,1.001959204673767,0.017854753881692886,0.0016984554240480065,0.07746376097202301
1.0608490705490112,1.0036280155181885,0.016774233430624008,0.001535012386739254,0.03891177847981453
1.0627168416976929,1.0073429346084595,0.019249960780143738,0.0015051488298922777,0.03461889177560806
1.0582557916641235,1.0057473182678223,0.022142235189676285,0.0015897186240181327,0.028776422142982483
1.0828652381896973,1.0095525979995728,0.027945026755332947,0.0014524098951369524,0.043915171176195145
1.056348204612732,1.003437876701355,0.02120782807469368,0.0014152465155348182,0.03028729557991028
1.0816501379013062,1.0,0.020870281383395195,0.0013335075927898288,0.05944633483886719
1.0698810815811157,1.0000584125518799,0.01924385502934456,0.0011595342075452209,0.049419280141592026
1.0679126977920532,1.0014690160751343,0.0218639075756073,0.0012575206346809864,0.04332220181822777
1.0665308237075806,1.0039490461349487,0.02547851763665676,0.0014072676422074437,0.035696037113666534
1.0595248937606812,1.00117027759552,0.018266065046191216,0.0013502540532499552,0.03873826190829277
1.0484004020690918,1.0013388395309448,0.01578083634376526,0.0014353642472997308,0.02984534576535225
1.0471071004867554,1.0000489950180054,0.022962315008044243,0.0013436621520668268,0.02275210991501808
1.0542157888412476,1.000442624092102,0.019700845703482628,0.0013852989068254828,0.032686974853277206
1.0799764394760132,1.0008829832077026,0.020534927025437355,0.0014182835584506392,0.05714032053947449
1.0473902225494385,1.002212405204773,0.018924979493021965,0.0013807391515001655,0.024872181937098503
1.0776565074920654,1.001231074333191,0.017692549154162407,0.0015925270272418857,0.05714039131999016
1.0632513761520386,1.000283122062683,0.015763280913233757,0.0015573336277157068,0.04564767703413963
